drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
drama,Jeanne,F,,,,Ach so.|||Morje Middaa. Ganz recht. — — Morje isch jo... ja ja|||'s isch schun alles bsorjt Mamme. Hab morje de ganze Daa freij kriejt. Wie soll ich dine Nammesdaa vergesse !,23,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,Du hesch wirklich dran gedenkt!,23,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Siehsch jo.,23,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Ahja! 's isch bi Gott wohr. Ich kumm morje-n-au e Sprung, wenn's d'r paßt.",23,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,Kumm nur. Ich hab d'r's so wie so wölle saaue.,23,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Emelie, kumm doch emol gschwind do here. Do hunte steht schun e Wyl e junger Herr un luejt's Hüs nuff . . . wie wenn'r ebbs sueche dhädd.",23,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,Zaij emol.,23,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,,23,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,Kannsch sehn?,23,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,"Ma foi, dis isch jo .....",23,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Ja, dis isch'r. Dis isch d'r jung Herr Steinfeld. Gell, Jeanne?",23,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,O Gott!,24,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Was der do suecht ?|||Hesch gsehn, wie's d'Farb schanschiert het?",24,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,"Was hesch, Kind?",24,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Nix, Mamme, gar nix.",24,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Jetz isch'r in d'Hüsdhier nin. Wursch sehn, der kummt zue uns do nuff. E nowli Visit.",24,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,"Wurum hesch denn din schön Kleid nit angebhalte, Jeanne? Ich bin au gar nit en toilette.",24,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,Was der nur will? — Sicherlich ebbs Gschäftlichs.,24,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,'s Herz steht m'r still. — Kannsch dü genue französch? Ich ken Wort.,24,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,Mit mir isch's au nit wit here. Awer loß nur; ich mach schun d'Conversation; ich hab mit so Herre viel ze dhuen.,24,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,"Jeanne, de bisch doch anderthalwe Johr in d'r französche Schwyz gsin . . .",24,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,Dis isch'r. Ruef doch. — — Wie kann m'r nur! Entrez!,24,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Bonsoir, mesdames.|||Bonsoir, mademoiselle Schmelzer.",24,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Mößjö Steinfeld, wenn ich mich nit trumpier.",24,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Oui, madame, Frédéric Steinfeld.",24,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"E großi Ehr for eß, Herr Steinfeld.",25,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,"Verlicht will d'r jung Herr Platz nemme, — Jeanne, lang doch emol de Fodell, es sitzt sich so guet drinne.",25,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Merci bien ..... lon Sie nur ..... 's isch jo nur for e-n-Auesblick.,25,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,"'s isch halt nit herrschäftli bi uns. Awer proper isch doch, un 's steckt viel Arweit drinne, Herr Steinfeld.",25,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"E schöner Daa hit. — Jetz wurd m'r's doch anfanges inne, daß Frühjohr isch. — Wenn's Wetter nur so furtmacht.",25,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,"'s isch mini Schweschter, Herr Steinfeld,",25,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Un Göttel zuem Jeanne, Herr Steinfeld.",25,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Han Sie e Moment d'r Zitt, Mademoiselle Schmelzer ?",25,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"M'r könne-n-eß jo so lang zeruckzeije, Herr Steinfeld.",25,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,"Hör, dis isch doch ken Politesse, wenn m'r jetz furtgehn.",25,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,Kumm nur. Dis kennsch dü nit.,25,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,'s isch nur for e-n-Auesblick.,25,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Wurum denn nit, Herr Steinfeld",25,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,Im Jeanne sini Stubb. D'r Babbe schlooft,25,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Jeanne! Jeanne!,26,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Nein!,26,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Liebs guets Jeanne!,26,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Bedenk doch ..... ich bitt dich drum.,26,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Dü hesch erecht. 's isch besser so.,26,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Dü kummsch do herel — —|||Gell, 's isch ebbs passiert ?!",26,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Ob ebbs passiert isch! Mon dieu! mon dieu!,26,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Um alles vun d'r Welt, Fritz, was isch gschehn? — — Fritz, saa m'r's; saa m'r's, wenn de mich gern hesch. Saa doch, liewer, gueter Fritz. De wursch sehn, ich bin ken unverständigs Kind meh. Vertröuj m'r's an, es man sin, was es will.",26,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Guet denn, de muesch's jo doch emol wisse: 's isch alles verlore!",26,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Alles verlore?!,26,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Alles! — — Loß d'r verzähle|||Denne Morje . . . nooch d'r Kirich ... rueft mich min Babbe ... in sin cabinet particulier. — — Het'm jetz ebber gschriwwe . . . oder het'r's selbscht gemerkt . . . n'importe ..... er fröujt mich, eb's wobr isch)... daß ich d'r d'Hiroth versproche hab. — — Kannsch d'r denke . . . wie ich do gstande bin...|||was antworte? Guet, saa ich mir ..... wo 's jetz doch emol verrothe-n-isch . . . jetz soll's au e-n-End han mit dere Heimlichdhuenereij . . . schun weje dir un dim Namme — — affın, ich faß m'r e Herz . . . un saa alles grad erüs . . . wie's d'Wohrheit isch.",26,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Mini Ahnung!,26,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Ich hab'm gsaat ..... daß ich min Lewe nit vun d'r loß ..... un hab 'ne gebitt . .. daß'r m'r d'Bermission soll genn, for mich mit d'r ze hirothe. — — Do bin i schön ankumme. — — Schrecklich, Jeanne, einfach schrecklich! — — E Scen hawi ghet ..... e Scen..... sie wurd m'r noch gedenke uff'm Todsbett. Ich will nit rebbediere, was 'r alles gsaat het ..... geje's letscht isch au noch d'Mamme d'rzuekumme . . .",26,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Wittersch, Fritz, wittersch!",26,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"So lang wie's üwer mich here gange-n-isch, hawi m'r alles gfalle lon. Nit mit'm Au gezuckt hawi, als so Wörter wie verrukter Mensch, ungerootener Sohn, Undankbarkeit, Unverschämtheit un was sunsch noch 'runderghaauelt sin. Wie sie awer üwer dich losgfahre sin un ken guets Härel an d'r geloffe han ..... wie sie m'r finalement zuegemueth han, ich soll dich mit e paar hundert Franke uff's alte Ise schmisse . . . do hawi mich nimm könne hewwe . .. c'etait trop fort ..... do isch d'r heilig Zorn üwer mich kumme un ..... nein! nein! erspar m'r, 's detail|||ze verzähle . . . es wurd genue sin, wenn ich d'r saa, ich kann min Lebdesdaa nimm ins Elderehüs zeruck.",27,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,'s heißt awer doch im vierte Gebott .....,27,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Was scheert mich 's viert Gebott! Ich pfiff druff. Sie han's jo selbscht so gewöllt.,27,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Dis isch jo entsetzlich!,27,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Un wäje dem mueß ich's kurz mache. Ich halt's nimm üs hie . . . d'r Bodde brennt m'r unter de Fueß . . . furt mueß ich, wit furt vun hie, un for immer.",27,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Dü witt furt?!,27,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Dis isch min feschter Entschluß.,27,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,For immer! Un ich?,27,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Wo ich anne geh, do kann ich dich nit mitnemme.",27,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Loß mich mit d'r gehn, Fritz.",27,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Dis isch unmöjli. — De wursch mich schun vergesse könne.,27,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Niemols kann ich dich vergesse, niemols!",27,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Dis meinsch dü.,27,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Ich schwör d'r's, Fritz, bi miner Ehr un Seligkeit, ich hab dich gern, so lang ich leb. Wenn ich dich verlier, ze verlier ich alles. Loß mich mit d'r gehn.",27,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Nein.,28,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Wurum nit?,28,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Wenn de's erfahrsch, wo ich anne geh, ze wursch's begriffe.",28,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Wo gehsch anne?|||Do wursch doch nit gar .....,28,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Gibbsch m'r din Wort druff, daß es kein Mensch erfahrt ?",28,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Ich gibb d'r min Wort. — Sterwe will ich uff d'r Stell, wenn ich's nit halt.",28,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Ken Mensch derfs wisse!,28,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Ken Mensch.,28,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Guet also: morje Naacht reis' ich ab, for mich in d'légion étrangère ze-n-engagiere.",28,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"In d'Fremdelegion! — Do bisch jo verlore, dis isch jo din Dood!",28,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Denne suech ich grad. D'r erscht bescht Köujel will i's danke, wo mich in d'ander Welt spediert.",28,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Entsetzlich !|||Dis dhuesch dü mir an!,28,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Dü sollsch din Lewe nit wäje mir verdrüre. Mins isch verpfüscht for ewig. Was ich d'r versproche hab, kann ich nit halte. Ich hab's bis dato ehrlich gemeint mit d'r, so soll's au bliewe.",28,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Drno stirb ich vor Herzweh.,28,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Es kummt e Zitt, do wursch m'r's danke, daß ich furt bin vun d'r. Glaub m'r's, es kummt eini. De wursch insehn, daß dis 's Bescht isch gsin. — — Un wil's denn emol sin mueß: leb wohl!",29,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Fritz! Fritz! — — Un ich soll dich nie wiedersehn! — — Dis kann din Ernscht nit sin . . . de glaubsch's jo selbsch nit... de reddsch jo wie im Fiewer . . . . de siehsch alles durich d'schwarz Brill, 's isch verlicht gar nit so schlimm. — Bedenk doch, wenn de reije dhäddsch wäre und nimm zeruck könntsch!",29,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Ich will au nimm.,29,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Wart nur e paar Däj, es wurd sich alles widder ranschiere.",29,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Impossible!,29,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Ze helf m'r Gott.,29,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Leb wohl, Jeanne, leb wohl!",29,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Un ich sieh dich nimm, eb daß de furtgehsch?",29,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,Nein.,29,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,"Fritz, seij doch nit so gröuisam; nur einmol noch, wenn de mich gern hesch!",29,greber-d-jumpfer-prinzesse
drama,Fritz Steinfeld,M,,,upper_middle_class,"Zuem letschte Mol? — — Guet. — — Morje-n-Owe kumm i for e Moment. Odder halt ... ich hab' nämlich e Kamerad, wo mit m'r reist .. . Affin, ich schick d'r noch e Kommissionär, for dich ze preweniere. — — Jetz verrooth mi nit . . . un wenn sie dich fröuje, wo ich anne geh, saa nurre, ich wär krank, arig krank dis bin ich au — — ich müßt uff Madeire wäje minere Gsundheit . . . odder sunsch ebbs, was d'r grad inkummt. — Leb wohl, leb wohl!",29,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,,29,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Herr Jehmineh, do sitzt's un grint.",29,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,"Um's Himmelswille, was isch denn los? Isch e-n-Unglück gschehn ?",29,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,Wurum sitzsch denn do wie e Hüffe-n-Elend? derf's unsereins nit wisse ?,30,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,"Awer nein Kind, was hesch denn? — — Mach eim doch nit so Angscht. Wo isch d'r Herr Steinfeld?",30,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,Isch'r widder furt ?,30,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,Was het'r denn gewöllt? — — Es saat nix.,30,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Gell 'r will nix meh wisse vun d'r ?|||Siehsch, hawi's nit gsaat?",30,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,Nix meh wisse will'r vun d'r !?,30,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,Het'r dich nimm gern?|||Also doch. Dis kapier ich nit.,30,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,"Se redd doch endlich emol ebbs, wofor hesch denn 's Mül, daß de babble kannsch.",30,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Dis nutzt nix, Emelie. Laisse moi faire, je t'enprie. — Do mueß m'r vorsichtig sin.",30,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,Wer meint's denn awer au besser mit'm als sini Mamme.,30,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Saa doch, wo isch'r anne?",30,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Er — — reist — — furt.,30,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,Wo anne?,30,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,— — Noch Madeire.,30,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,E reschpektawli Reis. 'r kummt awer doch widder.,31,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,Kummt nit widder! ?,31,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,Wurum denn dis?,31,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Er — — isch — — krank.,31,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,Uff d'r Bruscht? Het'r schun adieu gsaat? Kummt'r nimm here?,31,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Morje-n-Owe verlicht — — uff e Moment.,31,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,Ins Hüs?|||Morje-n-Owe? De weisch's noch nit sicher ?,31,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,'r schickt noch — — e Kommissionär.,31,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Wisse denn sini Eldre, daß ihr zwei . . .|||Un 'r mueß furt? Merkwürdig.",31,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,Un noch so wit!,31,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,Dis heißt m'r e Surprise|||Es het sich doch nit ze wit mit'm ingelonn?,31,greber-d-jumpfer-prinzesse
drama,Jeanne,F,,,,Pfui! awer so ebbs !,31,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Do lauft sie, d' Jumpfer Prinzesse Kammer awer au! Wie wenn ich wunders was gsaat hätt! Nächschtens wurd m'r ins schun gar nix meh fröuje derfe.",31,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,"Dis isch m'r e schöni Gschicht. 's isch m'r wie e böser Traum. Furt noch Madeire uff's Nimmerwiddersehn. — — Dis arm Kind! — — Ich mueß sitze. Ich mein grad, d'r Schlaa trefft mich, so weh isch 's m'r.",31,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,Wer het sich dis erwardt! — — Die Gschicht isch awer au ze viel Hals üwer Kopf gange.,32,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,Krank uff d'r Bruscht . . . verlicht unrettbar verlore.,32,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Was saasch do? — — Krank uff dr Bruscht? Glaubsch dü wirklich, daß der krank isch?",32,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,Was weiß ich.,32,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Glaub doch dis nit. Seij doch nit so dumm. — Unter uns — — dis isch Schwindel. Der isch nit krank. Der isch so krank wie ich, un ich denk wajer noch lang nit dran, for ins Gras ze bisse. Der luejt jo erüs wie's bliehjed Lewe. Da steckt ebbs anders d'rhinter, odder ich will nimm Lüwis heiße.",32,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,Was soll denn awer . . .,32,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Un dis fröujsch noch? Bisch denn ganz mit Blindheit gschlaaue? Die Affär isch for mich so klar wie zwei mol zwei vier isch. — 's Jeanne het's jo bstätigt. Die zwei alte Steinfeld sin hinter die Gschicht kumme, dis baßt ne nadierlicherwies nit in de Kroom, jetz finde sie daß d'r Sohn krank isch un furt mueß, je schneller je besser, — Wurum awer, wurum ? Ganz einfach, daß'r sich 's Jeanne üs'm Kopf schlaat. Nix andersch als dis. Un der Bue mueß mache, wie sini Eldre wölle. 's isch jo doch nur e Bue. — So isch's, un ken Dippele-n-andersch.",32,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,"Wahrhafti, Lüwis, dis kann so sin.",32,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Wenn ich alles so sicher wüßt wie dis. Was leijt's im alte Steinfeld an, ob'r e paar döised Mark anne schmißt, for daß sin Sohn e Pläsierreis mache kann? Was leijt's'm an, ob din Kind unglücklich wurd for sin ganz Lewe! dis isch'm gar nix, do luejt'r nit drum rum. Nur furt mueß d'r jung Herr for e paar Johr . . . dernoo isch üwer die Gschicht Gras gewachse un d'r Mößjö Steinfeld fils kummt am e schöne Daa zeruck mit ere riche Hohzittere am Arm üs Frankrich. Bi denne riche Herrschafte-n-isch's Hyrothe jo doch nix bessers als wie e Pferdshandel.",32,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,Dis isch awer meh wie e Schand! Dis isch e Gemeinheit vun so Litt!,32,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Ich will jo nit gsaat han, daß d'r jung Steinfeld d'accord isch E kleine Stoß wurd's 'm schun versetze, awer sterwe... sterwe dhuet er nit dran. Do mueßt m'r d'Welt hittzedaas nimm kenne.",32,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,Awer min arm Kind! Min arm Kind! 's wurd 's nit verwinde könne.,32,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,Un denk au wittersch. D'r Hauptbrocke kummt noch. Nadierlich het's jetz sine schöne Platz verlore. 's kann jo nimm anne. D'r patron dhädd's jo...,32,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,"Seij still, nit wittersch!",32,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,Dis isch joh e schöni Paschtet. Dis heißt m'r Diplomatie.,33,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,"E schändlicher Handel isch's!|||So licht soll's ne awer doch nit wäre, koscht's was will, un wenn ich... ..... un wenn ich...",33,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,Was kannsch denn mache? Do helft jo nix.,33,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,"Ich geh zue's Steinfeld's un bring die Sach vor, wie sie isch.",33,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,Daß sie dich üslache un spaziere schicke.,33,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,Soll denn min arm Kind for chagrin ze Grund gehn? Ich dhädd jo de Verstand verliere drüwer!,33,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Do wurd nit viel ze mache sin.|||Un doch wüßt ich ebbs, was m'r versueche könnt.",33,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,"Dü weisch ebbs! Ich bitt dich um alles vun d'r Welt, hilf'm, wenn de helfe kannsch.",33,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Siehsch Emelie — — zuefällig bin ich jetz emol Göttel zuem Jeanne un hab d'Kerz ghebbt, wie's gedaift isch worre. 's isch au e Zuefall, daß i zellemols im Herrgott versproche hab, for ins ze sorje, wenn's müeßt sin. Wenn m'r au nur 's Deifels Dank drvun het . . .",33,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,"Verzeij m'r Lüwis, wenn ich d'r je weh gemacht hab. — 's Jeanne kann jo nix drfor.",33,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Juschtement. Dis het kenn Sach. — — Helfe soll ich also: — — Im . . . weisch halt . . . ich dhues jo vun Herze gern . . . nur weiß ich nit, ob Du au inverstande bisch d'rmit.",33,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,"Wie kannsch do zwiefle? Alles, alles soll m'r erecht sin. Was soll gschehn?",33,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Min Plan isch ganz einfach. Wenn d'r alt Steinfeld Trumpf üsschlaat, muen m'r halt au Trumpf üsschlaaue.",33,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,Wie soll i dis verstehn?,33,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Gibb guet Achtung. — Glaubsch dü, d'r jung Steinfeld dhädd's Jeanne sitze losse, wenn 'r als Ehremann engagiert wär, for's ze hirothe ?",34,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,Als Ehremann — — ?,34,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Kapier doch. 's gitt doch e Situation, wo e-n-anständiger Mann e Mamsell nit fahre losse derf.",34,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,O was meinsch! Awer au so ebbs anzenemme! So wit wurd's niemols kumme.,34,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,Un wenn's jetz awer doch schun so witt kumme wär? — — Ze redd doch.,34,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,Ich halt — — de junge Steinfeld — — for e-n-Ehremann.,34,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,Also.,34,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,Was also?,34,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Wenn's denn noch nit so wit kumme-n-isch . . . isch's denn so üsgschlosse, daß|||noch ebbs passirt? — — Es mueß halt ebbs passire.",34,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,Unmöjlich! Undenkbar!,34,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"Geh m'r doch eweck! — — Lehr dü mich Mensche kenne. Lehr dü e-n-alte-n-Aff danze. Do weiß ich ganz andri Exempel. Dis geht in min Fach. — — Okkasion, dis isch's. Siehsch jo, wie die zwei in enander vernarrt sin. Okkasion, dis isch dis groß Gheimniß. Denn for Mensche kannsch niemols garantiere, daß sie kenn Mensche sin.",34,greber-d-jumpfer-prinzesse
drama,Jakob Schmelzer,M,,,,"So soll ich min Kind . . . . Allmächtiger Gott im Himmel, dis kann ich nit. — — Ich hab doch min Kind in Rechtschaffeheit uffgezöuje, ich hab's jo zerscht bette gelehrt un hab'm gsaat, was guet un was bös isch... un soll jetz selbscht . . . nein, nein, ehnder gängd ich ins Wasser!",34,greber-d-jumpfer-prinzesse
drama,Jeanne-Louise Schwindt,F,,,,"'s mueß jo nit sin. Wenn de nit kannsch, ze welle m'r nit wittersch drüwer redde.",34,greber-d-jumpfer-prinzesse
